route,flights,delayed,severity,cancelled,cascade,distance,z_delayed,z_severity,z_cancelled,z_cascade,score,origin,dest,origin_lat,origin_lon,dest_lat,dest_lon
GSO-ORD,1361,0.23654283548142532,19.106899166034875,0.027920646583394562,28.625,589.0,0.1764924060724544,0.22677939188618867,0.6843848112053733,0.00015962693569453133,0.27195405902492775,GSO,ORD,36.09937,-79.937262,41.9786,-87.9048
GSP-ATL,2750,0.11353550295857988,9.90569526627219,0.015272727272727273,35.82084690553746,153.0,-1.9964433330359148,-1.2768588427565555,-0.2604556775554773,0.696231693378548,-0.70938153999235,GSP,ATL,34.895699,-82.218903,33.6367,-84.428101
GSP-CLT,1828,0.19215686274509805,18.535014005602243,0.023522975929978117,54.329446064139944,75.0,-0.6075898473651,0.1333233178311963,0.35586458684887984,2.4866142616036617,0.5920530797296595,GSP,CLT,34.895699,-82.218903,35.2140007019043,-80.94309997558594
GSP-DCA,1027,0.32885211995863495,28.147880041365045,0.05647517039922103,44.113207547169814,396.0,1.8071443288332154,1.7042343717906,2.8175001146627783,1.498372245183312,1.9568127651174763,GSP,DCA,34.895699,-82.218903,38.8521,-77.037697
GSP-DFW,1167,0.26148409893992935,23.562720848056536,0.022279348757497857,40.2972972972973,862.0,0.6170820980522845,0.9549388719745188,0.2629616139075914,1.1292498099984796,0.7410580984832186,GSP,DFW,34.895699,-82.218903,32.896801,-97.038002
GSP-ORD,1635,0.25636132315521626,20.053435114503817,0.036085626911314984,25.471464019851116,577.0,0.5265877969586922,0.3814599813054105,1.294335255564118,-0.3048897070926497,0.4743733316838928,GSP,ORD,34.895699,-82.218903,41.9786,-87.9048
GTF-SLC,1069,0.07257304429783223,5.695570216776626,0.007483629560336763,0.0,463.0,-2.7200488983314357,-1.9648671801450985,-0.8423264745468915,-2.768807412453879,-2.0740124913693263,GTF,SLC,47.481998,-111.371002,40.78886,-111.979866
HDN-DEN,1404,0.24946081955427749,20.393242271746946,0.007122507122507123,27.45821325648415,141.0,0.4046897719808638,0.4369904357548773,-0.8693034888905626,-0.11270654021861409,-0.03508245534335892,HDN,DEN,40.481201,-107.218002,39.860027,-104.673792
HHH-CLT,1130,0.13574660633484162,11.06787330316742,0.022123893805309734,44.24666666666667,206.0,-1.6040821677180177,-1.0869385507192508,0.25134862607947944,1.5112820758555476,-0.2320975041255604,HHH,CLT,32.2244,-80.697502,35.2140007019043,-80.94309997558594
HNL-ITO,6333,0.1251993620414673,6.553269537480063,0.009474182851729039,17.285350318471338,216.0,-1.7904001993680685,-1.8247040551359834,-0.6936257042030006,-1.0967527296189723,-1.3513706720815062,HNL,ITO,21.318387,-157.92567,19.72135,-155.045428
HNL-KOA,7358,0.12362637362637363,6.449862637362638,0.01005708072845882,15.395555555555555,163.0,-1.8181871830726837,-1.8416025578141442,-0.6500813471258229,-1.279557250482722,-1.3973570846238432,HNL,KOA,21.318387,-157.92567,19.738783,-156.045603
HNL-LAS,2158,0.18845974872033505,11.301070265239646,0.003243744207599629,11.130864197530864,2762.0,-0.6728997035435865,-1.0488300735901466,-1.1590596265042605,-1.6920913920911038,-1.1432201989322743,HNL,LAS,21.318387,-157.92567,36.083361,-115.151817
HNL-LAX,5324,0.1857169846967693,15.914793122992632,0.004883546205860256,20.004069175991862,2556.0,-0.72135087997764,-0.2948667695988608,-1.0365611124442553,-0.8337643311616375,-0.7216357732955984,HNL,LAX,21.318387,-157.92567,33.942501,-118.407997
HNL-LIH,7887,0.13114333376106763,7.180033363274734,0.011284392037530113,16.02641878669276,102.0,-1.6853993972462098,-1.722279843823794,-0.5583972219633055,-1.2185322900152382,-1.296152188262137,HNL,LIH,21.318387,-157.92567,21.974393,-159.337146
HNL-OGG,10394,0.131525226013415,6.783707592106542,0.009620935154897056,14.626755358462676,101.0,-1.6786532358053052,-1.787046431913222,-0.682662832409922,-1.3539251947840807,-1.3755719237281325,HNL,OGG,21.318387,-157.92567,20.896263,-156.431837
HNL-PHX,1325,0.15267175572519084,11.66030534351145,0.009811320754716982,20.03,2917.0,-1.3050978612889061,-0.9901247558079491,-0.6684404122024202,-0.8312559784286158,-0.9487297519319728,HNL,PHX,21.318387,-157.92567,33.435302,-112.005905
HNL-SAN,1696,0.24329159212880144,14.770423375074538,0.004127358490566038,10.068627450980392,2614.0,0.2957098072863631,-0.4818768746115871,-1.0930507810580443,-1.794844179487669,-0.7685155069677343,HNL,SAN,21.318387,-157.92567,32.733601,-117.190002
HNL-SEA,2946,0.2448559670781893,18.381687242798353,0.009504412763068567,20.07282913165266,2677.0,0.32334463333430935,0.10826703329957398,-0.691367432031613,-0.8271130106077637,-0.27171719400137334,HNL,SEA,21.318387,-157.92567,47.447943,-122.310276
HNL-SFO,2355,0.17869415807560138,13.300257731958762,0.01019108280254777,22.39903846153846,2398.0,-0.845409752255545,-0.7221277479026392,-0.6400709586921786,-0.6020930294313694,-0.7024253720704331,HNL,SFO,21.318387,-157.92567,37.619806,-122.374821
HOU-ATL,2982,0.2070139598229486,15.505958461014641,0.012407780013413815,25.429276315789473,696.0,-0.3451378735051829,-0.36167753002698316,-0.4744765059838153,-0.3089706280363776,-0.37256563438808976,HOU,ATL,29.645336,-95.276812,33.6367,-84.428101
HOU-AUS,1506,0.237017310252996,13.296271637816245,0.0026560424966799467,24.974719101123597,148.0,0.18487404615281064,-0.7227791456572014,-1.2029628455359167,-0.3529410715272611,-0.5234522541418921,HOU,AUS,29.645336,-95.276812,30.197535,-97.662015
HOU-BNA,1798,0.2157303370786517,12.632584269662921,0.007230255839822024,26.197916666666668,670.0,-0.19116227492896837,-0.8312373119446034,-0.8612543111380367,-0.23461814605476045,-0.5295680110165922,HOU,BNA,29.645336,-95.276812,36.1245,-86.6782
HOU-BWI,1462,0.2388268156424581,13.702513966480447,0.018467852257181942,22.22514619883041,1246.0,0.21683912376427084,-0.656392017998227,-0.02176950492801437,-0.6189140580372546,-0.2700591142998063,HOU,BWI,29.645336,-95.276812,39.1754,-76.668297
HOU-DAL,4091,0.18833291425697762,12.29796328891124,0.026399413346370082,22.535380507343124,239.0,-0.6751402458976677,-0.885920254117514,0.570743767181854,-0.5889043261679263,-0.39480526475031347,HOU,DAL,29.645336,-95.276812,32.844776,-96.847653
HOU-DCA,1056,0.2927536231884058,19.022222222222222,0.01231060606060606,22.392739273927393,1218.0,1.1694610936037158,0.2129416928528389,-0.4817357146180977,-0.602702365426827,0.0744911766029075,HOU,DCA,29.645336,-95.276812,38.8521,-77.037697
HOU-DEN,2339,0.237559498052791,14.867157074859369,0.006412997007268063,19.930783242258652,883.0,0.19445184304767701,-0.46606889000875956,-0.9223061897773279,-0.8408534607671623,-0.5086941743763932,HOU,DEN,29.645336,-95.276812,39.860027,-104.673792
HOU-DFW,2132,0.2276543209876543,20.135308641975307,0.04690431519699812,37.27982646420824,247.0,0.019475987498296193,0.39483955289759975,2.1025262691622943,0.837362394133222,0.8385510509228531,HOU,DFW,29.645336,-95.276812,32.896801,-97.038002
HOU-ELP,1053,0.1872015281757402,10.523400191021967,0.003798670465337132,30.025510204081634,677.0,-0.6951262841299329,-1.1759150148945472,-1.117604839854513,0.13563444242672718,-0.7132529241130665,HOU,ELP,29.645336,-95.276812,31.809908,-106.375607
HOU-HRL,1267,0.2286392405063291,12.651898734177216,0.0015785319652722968,27.557093425605537,277.0,0.03687468055487801,-0.8280809893979317,-1.2834563679986606,-0.10314161692965738,-0.5444510734428429,HOU,HRL,29.645336,-95.276812,26.228500366210938,-97.65440368652344
HOU-LAS,2111,0.18523809523809523,10.464761904761906,0.0047370914258645196,25.295629820051413,1235.0,-0.729810505908004,-1.1854975402026569,-1.0475017582938715,-0.32189858407580485,-0.8211770971200842,HOU,LAS,29.645336,-95.276812,36.083361,-115.151817
HOU-LAX,1220,0.19540229885057472,10.874384236453203,0.001639344262295082,25.021008403361346,1390.0,-0.5502589227938092,-1.11855806071667,-1.2789134926821475,-0.3484633928487399,-0.8240484672603416,HOU,LAX,29.645336,-95.276812,33.942501,-118.407997
HOU-LGA,1359,0.2993145468392993,20.753998476770754,0.024282560706401765,15.93384223918575,1428.0,1.2853604078168752,0.49594433235012664,0.41260802691859333,-1.2274874483966318,0.24160632967224083,HOU,LGA,29.645336,-95.276812,40.777199,-73.872597
HOU-MAF,1348,0.1854899027673897,10.713537771129394,0.00741839762611276,28.568548387096776,441.0,-0.7253623029549086,-1.144843196640487,-0.847199511059944,-0.0053010771848087685,-0.6806765219600371,HOU,MAF,29.645336,-95.276812,31.942499,-102.202003
HOU-MCI,1002,0.2371859296482412,13.636180904522613,0.00499001996007984,32.32203389830509,666.0,0.18785272313669776,-0.6672320047290176,-1.0286071785594788,0.3577828586531698,-0.28755090037465725,HOU,MCI,29.645336,-95.276812,39.301699,-94.713893
HOU-MCO,1972,0.22592213114754098,14.286372950819672,0.008620689655172414,21.276643990929706,849.0,-0.01112330388787888,-0.5609792109290586,-0.7573844070521317,-0.7106650222456488,-0.5100379860286794,HOU,MCO,29.645336,-95.276812,28.429399490356445,-81.30899810791016
HOU-MDW,1848,0.23940561364887178,13.596587782058338,0.012445887445887446,21.567816091954022,937.0,0.22706364329547316,-0.6737022159551499,-0.4716297574997829,-0.6824992248473557,-0.40019188875170386,HOU,MDW,29.645336,-95.276812,41.785999,-87.752403
HOU-MSY,2282,0.16893972723273207,9.910690717113946,0.003067484662576687,27.0078125,303.0,-1.0177226620505373,-1.2760424983991463,-1.1722267847203778,-0.1562749192306924,-0.9055667161001884,HOU,MSY,29.645336,-95.276812,29.993401,-90.264673
HOU-OKC,1292,0.22048475371383894,12.844409695074276,0.008513931888544891,27.390070921985817,419.0,-0.10717507178161939,-0.7966213190606513,-0.7653595575825666,-0.11929811675007063,-0.447113516293727,HOU,OKC,29.645336,-95.276812,35.393388,-97.598248
HOU-PHX,2153,0.20757363253856942,12.366058906030856,0.00557361820715281,29.06756756756757,1020.0,-0.3352512039787914,-0.8747922349334929,-0.9850105015519536,0.04297028221246012,-0.5380209145629444,HOU,PHX,29.645336,-95.276812,33.435302,-112.005905
HOU-SAT,1467,0.20054570259208732,10.880627557980901,0.0,25.622448979591837,192.0,-0.4594002269634552,-1.1175377923841254,-1.4013778123847422,-0.290284558552366,-0.8171500975711722,HOU,SAT,29.645336,-95.276812,29.533701,-98.469803
HOU-STL,1542,0.17861799217731422,10.884615384615385,0.0038910505836575876,28.744525547445257,687.0,-0.8467552297900547,-1.1168861115099638,-1.1107037461645757,0.011721628725769992,-0.7656558646847059,HOU,STL,29.645336,-95.276812,38.748697,-90.370003
HOU-TPA,1009,0.2061752988047809,12.643426294820717,0.003964321110009911,21.855072463768117,781.0,-0.35995289682125364,-0.8294655347135129,-1.105230200814543,-0.6547122056191332,-0.7373402094921107,HOU,TPA,29.645336,-95.276812,27.9755,-82.533203
HPN-CLT,1359,0.24747081712062258,26.663813229571986,0.051508462104488596,64.30503144654088,564.0,0.3695361976344054,1.4617118035173378,2.4464709376526366,3.451577305183911,1.9323240609970727,HPN,CLT,41.06700134277344,-73.70760345458984,35.2140007019043,-80.94309997558594
HPN-DCA,1378,0.3778122575640031,40.30876648564779,0.06095791001451379,56.917864476386036,234.0,2.6720296215421637,3.691536688310702,3.152375265671105,2.736998375757671,3.063234987820411,HPN,DCA,41.06700134277344,-73.70760345458984,38.8521,-77.037697
HPN-MCO,1213,0.252991452991453,23.015384615384615,0.01731244847485573,45.49662162162162,972.0,0.46705873340765364,0.8654945236461394,-0.10808190522048901,1.6321933097766634,0.7141661654024918,HPN,MCO,41.06700134277344,-73.70760345458984,28.429399490356445,-81.30899810791016
HPN-ORD,1444,0.2152080344332855,18.53299856527977,0.03254847645429363,33.153333333333336,738.0,-0.2003887987586452,0.13299395950357676,1.0300986736771642,0.4381965088001181,0.35022508580555345,HPN,ORD,41.06700134277344,-73.70760345458984,41.9786,-87.9048
HPN-PBI,1654,0.24798011187072716,19.804847731510254,0.022370012091898428,40.902255639097746,1056.0,0.37853293580883074,0.3408364392351667,0.26973445828488557,1.1877689264578406,0.5442181899466809,HPN,PBI,41.06700134277344,-73.70760345458984,26.683201,-80.095596
HRL-DFW,1555,0.16445623342175067,14.235411140583555,0.027009646302250803,33.600806451612904,461.0,-1.096923988818137,-0.5693072653024227,0.616330143101096,0.481481690128642,-0.14210485522270538,HRL,DFW,26.228500366210938,-97.65440368652344,32.896801,-97.038002
HRL-HOU,1267,0.1942902458366376,12.734337827121331,0.0031570639305445935,30.416326530612245,277.0,-0.5699034406303242,-0.8146089944796107,-1.1655349236125787,0.17343907217759447,-0.5941520716362296,HRL,HOU,26.228500366210938,-97.65440368652344,29.645336,-95.276812
HSV-ATL,2303,0.11704946996466431,10.058745583038869,0.01606600086843248,31.339622641509433,151.0,-1.9343687856332195,-1.2518477343601317,-0.20119557370147506,0.262751788288368,-0.7811650763516146,HSV,ATL,34.636244,-86.774378,33.6367,-84.428101
HSV-DCA,1324,0.3108974358974359,31.840544871794872,0.05211480362537765,45.51546391752577,613.0,1.489973198618414,2.3076806259158955,2.4917666107891363,1.6340159716563147,1.9808591017449402,HSV,DCA,34.636244,-86.774378,38.8521,-77.037697
HSV-DFW,2074,0.2711267605633803,28.2374245472837,0.037608486017357765,46.55658627087198,603.0,0.7874205944003283,1.7188675159169853,1.4080977572630209,1.7347263115825107,1.4122780447907113,HSV,DFW,34.636244,-86.774378,32.896801,-97.038002
HSV-ORD,1228,0.3112970711297071,32.20585774058578,0.024429967426710098,24.502688172043012,510.0,1.497032791416654,2.367379161358111,0.42361978578910525,-0.3986017906258315,0.9723574869845095,HSV,ORD,34.636244,-86.774378,41.9786,-87.9048
IAD-ATL,3854,0.2317722192655668,22.291644491750933,0.02127659574468085,36.77726750861079,534.0,0.09221903585622224,0.7472226829505171,0.18805271992553052,0.7887486235341168,0.4540607655665967,IAD,ATL,38.9445,-77.455803,33.6367,-84.428101
IAD-AUS,1139,0.19787045252883761,13.669032830523514,0.007901668129938543,22.883408071748878,1297.0,-0.5066587631357404,-0.6618634233395883,-0.8110976410350975,-0.5552387591936533,-0.63371464667602,IAD,AUS,38.9445,-77.455803,30.197535,-97.662015
IAD-BDL,1033,0.15779092702169625,10.321499013806706,0.017424975798644726,22.20625,325.0,-1.2146672338079922,-1.2089092114135567,-0.09967575010546742,-0.6207419340802643,-0.7859985323518203,IAD,BDL,38.9445,-77.455803,41.938555,-72.688016
IAD-BNA,1050,0.20423892100192678,14.822736030828516,0.006666666666666667,26.212264150943398,542.0,-0.39415918717761406,-0.47332806836793745,-0.90335624559419,-0.23323027841946178,-0.5010184448898009,IAD,BNA,38.9445,-77.455803,36.1245,-86.6782
IAD-BOS,1552,0.2617801047120419,20.69371727748691,0.015463917525773196,16.7675,412.0,0.622311066992703,0.48609332621432716,-0.24617314714892538,-1.1468456715642836,-0.07115360637654469,IAD,BOS,38.9445,-77.455803,42.36197,-71.0079
IAD-CLT,2099,0.18937530742744713,15.783079193310378,0.030967127203430204,38.94805194805195,322.0,-0.6567262755443558,-0.31639113780793743,0.9119667689434537,0.9987339706933249,0.23439583157112134,IAD,CLT,38.9445,-77.455803,35.2140007019043,-80.94309997558594
IAD-CMH,1246,0.20537897310513448,15.768541157294214,0.013643659711075442,29.813492063492063,299.0,-0.37402006287747874,-0.31876690809285435,-0.3821522944747037,0.11512540336838006,-0.23995346551916422,IAD,CMH,38.9445,-77.455803,39.998001,-82.891899
IAD-DEN,3620,0.2061624649859944,15.032773109243697,0.007458563535911602,21.99048913043478,1452.0,-0.3601796073997084,-0.43900432277570367,-0.8441989876605058,-0.6416130165681639,-0.5712489836010204,IAD,DEN,38.9445,-77.455803,39.860027,-104.673792
IAD-DFW,1893,0.2354223433242507,21.831062670299726,0.021130480718436345,34.9537037037037,1172.0,0.15669881000155997,0.6719555282977119,0.17713745478024084,0.6123507870271625,0.4045356450266688,IAD,DFW,38.9445,-77.455803,32.896801,-97.038002
IAD-DTW,1073,0.25684608120868746,28.8300283286119,0.012115563839701771,5.091911764705882,383.0,0.5351510921509731,1.8157093763198318,-0.4963059994848572,-2.2762541951979633,-0.10542493155300392,IAD,DTW,38.9445,-77.455803,42.21377,-83.353786
IAD-EWR,1505,0.3490759753593429,35.76386036960986,0.027906976744186046,23.58823529411765,212.0,2.1644005775580344,2.9488192479209134,0.6833636299943132,-0.48705907894199807,1.327381094132816,IAD,EWR,38.9445,-77.455803,40.6894,-74.170545
IAD-IAH,1918,0.19012605042016806,13.331407563025211,0.006256517205422315,17.37292817679558,1190.0,-0.6434643321600823,-0.7170373187039794,-0.9339957371902722,-1.088281106803945,-0.8456946237145697,IAD,IAH,38.9445,-77.455803,29.9844,-95.3414
IAD-IND,1066,0.18009478672985782,16.16872037914692,0.009380863039399626,25.78421052631579,476.0,-0.8206675194338728,-0.2533705985183184,-0.7005969960753349,-0.27463696410278354,-0.5123180195325774,IAD,IND,38.9445,-77.455803,39.7173,-86.294403
IAD-LAS,1226,0.18405916187345933,12.744453574363188,0.004893964110929853,25.120535714285715,2065.0,-0.7506364712346552,-0.8129559038090268,-1.0357828612334399,-0.3388358699328043,-0.7345527765524815,IAD,LAS,38.9445,-77.455803,36.083361,-115.151817
IAD-LAX,2447,0.19365471775854964,13.968273588792748,0.0073559460563955865,21.727659574468085,2288.0,-0.5811301020476644,-0.6129622305827676,-0.8518648453498053,-0.6670371694921527,-0.6782485868680975,IAD,LAX,38.9445,-77.455803,33.942501,-118.407997
IAD-MCO,2219,0.2266727355484752,17.517068730086482,0.0076611086074808476,22.686746987951807,758.0,0.0021361912598520183,-0.03302680914283123,-0.8290682155772129,-0.5742622721705868,-0.3585552764076947,IAD,MCO,38.9445,-77.455803,28.429399490356445,-81.30899810791016
IAD-ORD,1992,0.2536783358701167,17.616945712836124,0.00853413654618474,12.486,588.0,0.4791925820573086,-0.016705156926539348,-0.7638502042944271,-1.56100575467857,-0.46559213346055695,IAD,ORD,38.9445,-77.455803,41.9786,-87.9048
IAD-PHX,1200,0.21698906644238855,15.301934398654332,0.0075,26.45736434108527,1956.0,-0.1689267060061078,-0.3950186432437014,-0.8411035497453712,-0.20952113089628402,-0.4036425074728661,IAD,PHX,38.9445,-77.455803,33.435302,-112.005905
IAD-PIT,1338,0.1770516717325228,13.78191489361702,0.01569506726457399,33.566523605150216,182.0,-0.8744244231916051,-0.6434165127046518,-0.22890551388680558,0.4781654256091089,-0.3171452560434884,IAD,PIT,38.9445,-77.455803,40.491501,-80.232903
IAD-RDU,1341,0.18437025796661607,13.525037936267072,0.014914243102162566,23.45679012345679,225.0,-0.7451409303977564,-0.6853947167394563,-0.2872356047996144,-0.4997740953628488,-0.5543863368249189,IAD,RDU,38.9445,-77.455803,35.878659,-78.7873
IAD-SAN,1414,0.17979942693409742,11.549426934097422,0.0049504950495049506,17.776892430278885,2253.0,-0.8258850771431608,-1.0082442342596334,-1.0315598172432432,-1.0492046455642285,-0.9787234435525665,IAD,SAN,38.9445,-77.455803,32.733601,-117.190002
IAD-SEA,1955,0.2417184265010352,16.00672877846791,0.009207161125319692,11.788008565310493,2305.0,0.2679196931037371,-0.27984286966081745,-0.7135730909860258,-1.6285241922831633,-0.5885051149565674,IAD,SEA,38.9445,-77.455803,47.447943,-122.310276
IAD-SFO,2890,0.20713785864240727,17.795311406578026,0.009342560553633217,26.535472972972972,2418.0,-0.34294918956810866,0.012442928452355458,-0.7034583156713389,-0.2019654897717824,-0.3089825166397186,IAD,SFO,38.9445,-77.455803,37.619806,-122.374821
IAD-TPA,1508,0.22431161853593015,16.700470114170585,0.009946949602122016,31.260479041916167,811.0,-0.0395731559436819,-0.16647335751017653,-0.6583084985394225,0.25509603217824045,-0.15231474495376013,IAD,TPA,38.9445,-77.455803,27.9755,-82.533203
IAH-ATL,4726,0.23061931572109137,18.67345171069727,0.02158273381294964,31.979342723004695,689.0,0.07185288967489535,0.15594646897149994,0.21092222398754898,0.3246334937939049,0.1908387691069623,IAH,ATL,29.9844,-95.3414,33.6367,-84.428101
IAH-AUS,2680,0.22083805209513024,16.40958852397131,0.011194029850746268,23.60854700854701,140.0,-0.10093402367878021,-0.21400851546799501,-0.5651475696394123,-0.4850942765745432,-0.34129609634018265,IAH,AUS,29.9844,-95.3414,30.197535,-97.662015
IAH-BNA,1417,0.2544931703810209,17.973400431344356,0.014820042342978124,23.872881355932204,657.0,0.4935867079511757,0.04154580126400981,-0.2942727062518987,-0.4595245614553063,-0.054666189623004874,IAH,BNA,29.9844,-95.3414,36.1245,-86.6782
IAH-BOS,2062,0.27071005917159763,21.50197238658777,0.015518913676042677,23.68488160291439,1597.0,0.7800595263390189,0.6181763991066407,-0.24206475681022707,-0.47771024248656235,0.16961523153721755,IAH,BOS,29.9844,-95.3414,42.36197,-71.0079
IAH-BWI,1270,0.2472,17.86,0.012598425196850394,21.171521035598705,1235.0,0.3647521885180877,0.023014180157477082,-0.4602346940403918,-0.7208338256830206,-0.19832553776196188,IAH,BWI,29.9844,-95.3414,39.1754,-76.668297
IAH-CLT,2354,0.21251629726205998,24.230334637114296,0.021665250637213255,51.66053169734151,912.0,-0.24793858119585177,1.0640386843618799,0.21708649770350077,2.2284435746999707,0.8154075438923749,IAH,CLT,29.9844,-95.3414,35.2140007019043,-80.94309997558594
IAH-DCA,2951,0.2503467406380028,18.073509015256587,0.018637749915282956,23.710526315789473,1208.0,0.4203396486619858,0.057905301175782714,-0.009077600245787534,-0.4752295659909917,-0.0015155540997526668,IAH,DCA,29.9844,-95.3414,38.8521,-77.037697
IAH-DEN,4588,0.20403685827117157,16.417727073277753,0.0034873583260680036,25.301075268817204,861.0,-0.39772864373109457,-0.21267853364768008,-1.1408608637584727,-0.3213718323501399,-0.5181599683718469,IAH,DEN,29.9844,-95.3414,39.860027,-104.673792
IAH-DFW,5729,0.2565028901734104,26.553106936416185,0.03194274742537965,40.94084507042253,224.0,0.5290885912365934,1.443620451883567,0.9848487556726251,1.1915017775812335,1.0372648940935048,IAH,DFW,29.9844,-95.3414,32.896801,-97.038002
IAH-DTW,2130,0.19627507163323782,18.09121298949379,0.01267605633802817,23.559610705596107,1075.0,-0.5348413120492019,0.06079844134072095,-0.4544353966562276,-0.4898280061780588,-0.35457656838569185,IAH,DTW,29.9844,-95.3414,42.21377,-83.353786
IAH-EWR,3705,0.2857142857142857,24.70212765957447,0.019163292847503375,16.127659574468087,1400.0,1.0451105556037181,1.141137946060349,0.030182156932229594,-1.2087390182460953,0.2519229100875504,IAH,EWR,29.9844,-95.3414,40.6894,-74.170545
IAH-FLL,2867,0.20112914608327453,15.60409315455187,0.010463899546564353,18.268421052631577,966.0,-0.4490936445203687,-0.3456405984520474,-0.6196906653469032,-1.0016578663778122,-0.6040206936742829,IAH,FLL,29.9844,-95.3414,26.072599,-80.152702
IAH-IAD,1917,0.2152230971128609,14.84514435695538,0.005738132498695879,22.2,1190.0,-0.200122715151231,-0.46966615452429716,-0.9727207517668961,-0.6213465120364631,-0.5659640333697218,IAH,IAD,29.9844,-95.3414,38.9445,-77.455803
IAH-LAS,3560,0.18089027502126453,13.408562517720442,0.007584269662921348,26.8730407523511,1222.0,-0.806615146270518,-0.7044288447329948,-0.834808333311221,-0.16931172367019415,-0.628791011996232,IAH,LAS,29.9844,-95.3414,36.083361,-115.151817
IAH-LAX,5345,0.17323279924599436,13.0746465598492,0.006361085126286249,23.278563656147988,1379.0,-0.9418851536934563,-0.7589965737913094,-0.9261841752225691,-0.5170143822982172,-0.786020071251388,IAH,LAX,29.9844,-95.3414,33.942501,-118.407997
IAH-LGA,4095,0.2835820895522388,24.814824184163925,0.026862026862026864,18.96877787689563,1416.0,1.007445116086599,1.1595545364467912,0.6053024933647354,-0.933910618790084,0.45959788177701033,IAH,LGA,29.9844,-95.3414,40.777199,-73.872597
IAH-MCO,3702,0.20961538461538462,18.387637362637363,0.011885467314964884,31.458715596330276,854.0,-0.29918346746977875,0.10923938732934096,-0.513494954249236,0.2742719443240859,-0.10729177251639695,IAH,MCO,29.9844,-95.3414,28.429399490356445,-81.30899810791016
IAH-MEM,1049,0.21793635486981677,16.762777242044358,0.010486177311725452,31.58407079646018,468.0,-0.15219276960585087,-0.1562912790797447,-0.6180264442203848,0.2863978628350303,-0.1600281575177375,IAH,MEM,29.9844,-95.3414,35.043845,-89.97634
IAH-MIA,3822,0.2284953395472703,22.260452729693743,0.013867085295656724,35.58857808857809,964.0,0.034332656998901964,0.7421254014919157,-0.36546168052056394,0.6737637563151941,0.27119003357136195,IAH,MIA,29.9844,-95.3414,25.796011,-80.289751
IAH-MSP,1811,0.25461667599328486,24.528259653049805,0.012147984538928768,40.252747252747255,1034.0,0.4957684458473213,1.1127248617249024,-0.493884068371036,1.12494037401726,0.559887403304612,IAH,MSP,29.9844,-95.3414,44.880081,-93.221741
IAH-MSY,3017,0.18370073480293922,13.337341349365397,0.006629101756711966,29.330909090909092,305.0,-0.7569681181001167,-0.7160676338546375,-0.9061624658909881,0.06844395900670705,-0.5776885647097587,IAH,MSY,29.9844,-95.3414,29.993401,-90.264673
IAH-OKC,1503,0.2325895875591616,20.787018255578094,0.011976047904191617,34.42732558139535,395.0,0.10665792125223146,0.5013403438346068,-0.5067282912041097,0.5614329295275083,0.16567572585255924,IAH,OKC,29.9844,-95.3414,35.393388,-97.598248
IAH-ORD,5936,0.2461881103306493,21.753469247901318,0.0136455525606469,32.83020180932498,925.0,0.3468770652919311,0.6592754010071906,-0.38201089248831227,0.4069391973811889,0.25777019279799956,IAH,ORD,29.9844,-95.3414,41.9786,-87.9048
IAH-PDX,1175,0.19776440240756663,14.166809974204643,0.00851063829787234,33.69565217391305,1825.0,-0.5085321481927142,-0.5805179001097962,-0.7656055994606332,0.490656351399426,-0.3409998240909294,IAH,PDX,29.9844,-95.3414,45.588699,-122.598
IAH-PHL,1758,0.21120186697782964,25.033838973162194,0.023890784982935155,38.23480662983425,1325.0,-0.27115811195545114,1.1953453975425337,0.38334111297389184,0.9297399872123214,0.559317096443324,IAH,PHL,29.9844,-95.3414,39.871899,-75.241096
IAH-PHX,3031,0.21595460614152204,19.201602136181574,0.01022764764104256,32.904173106646056,1009.0,-0.18720054149493257,0.24225551961883018,-0.6373394469686857,0.4140946239014661,-0.0420474612358305,IAH,PHX,29.9844,-95.3414,33.435302,-112.005905
IAH-SAN,1687,0.20561864913329347,14.285714285714286,0.006520450503852994,25.808139534883722,1303.0,-0.3697861639975278,-0.5610868483694491,-0.9142790659683753,-0.272322251927766,-0.5293685825657796,IAH,SAN,29.9844,-95.3414,32.733601,-117.190002
IAH-SAT,2393,0.17574989438107308,12.744824672581327,0.010029251984956121,29.08653846153846,191.0,-0.8974204387405281,-0.8128952598459454,-0.6521602442919769,0.044805383701129214,-0.5794176397943304,IAH,SAT,29.9844,-95.3414,29.533701,-98.469803
IAH-SEA,2111,0.2600767754318618,16.55662188099808,0.010895310279488394,24.743542435424356,1874.0,0.5922216000279136,-0.18998068391444878,-0.5874628879757395,-0.37530336209834164,-0.1401313334901541,IAH,SEA,29.9844,-95.3414,47.447943,-122.310276
IAH-SFO,3583,0.18802698145025296,14.20741989881956,0.006419201786212671,22.675635276532137,1635.0,-0.6805445768091953,-0.5738815255633605,-0.9218426727175906,-0.5753371354953823,-0.6879014776463821,IAH,SFO,29.9844,-95.3414,37.619806,-122.374821
IAH-SHV,1258,0.2552845528455285,22.990243902439026,0.022257551669316374,29.21019108280255,192.0,0.5075665513081794,0.8613860898321533,0.26133330090644924,0.05676660754791994,0.4217631373986754,IAH,SHV,29.9844,-95.3414,32.444747,-93.826741
IAH-SLC,1997,0.17718324078748107,14.56082786471479,0.005508262393590386,28.145299145299145,1195.0,-0.8721002438454147,-0.5161284602323019,-0.9898927922523382,-0.04624302303578757,-0.6060911298414605,IAH,SLC,29.9844,-95.3414,40.78886,-111.979866
